CVE_ENT,CVE_MUN,nombre_entidad,NOMGEO,anio,nomcicloproductivo,temp_min_ciclo_min,temp_min_anual_anterior
26,041,Sonora,Nacozari de García,2013,OI,-0.4,
26,042,Sonora,Navojoa,2013,OI,7.6,
26,043,Sonora,Nogales,2013,OI,1.7,
26,045,Sonora,Opodepe,2013,OI,1.8,
26,046,Sonora,Oquitoa,2013,OI,4.0,
26,048,Sonora,Puerto Peñasco,2013,OI,7.4,
26,049,Sonora,Quiriego,2013,OI,4.4,
26,050,Sonora,Rayón,2013,OI,2.5,
26,052,Sonora,Sahuaripa,2013,OI,3.4,
26,056,Sonora,San Miguel de Horcasitas,2013,OI,1.4,
26,061,Sonora,Soyopa,2013,OI,6.4,
26,063,Sonora,Tepache,2013,OI,5.4,
26,064,Sonora,Trincheras,2013,OI,-0.2,
26,065,Sonora,Tubutama,2013,OI,-0.2,
26,069,Sonora,Yécora,2013,OI,-4.7,
26,070,Sonora,General Plutarco Elías Calles,2013,OI,1.0,
27,001,Tabasco,Balancán,2013,OI,19.3,
27,002,Tabasco,Cárdenas,2013,OI,18.1,
27,004,Tabasco,Centro,2013,OI,17.6,
27,006,Tabasco,Cunduacán,2013,OI,17.2,
27,007,Tabasco,Emiliano Zapata,2013,OI,19.9,
27,008,Tabasco,Huimanguillo,2013,OI,19.2,
27,012,Tabasco,Macuspana,2013,OI,19.0,
27,014,Tabasco,Paraíso,2013,OI,21.1,
27,015,Tabasco,Tacotalpa,2013,OI,17.0,
27,016,Tabasco,Teapa,2013,OI,17.9,
27,017,Tabasco,Tenosique,2013,OI,19.7,
29,003,Tlaxcala,Atlangatepec,2013,OI,0.7,
29,006,Tlaxcala,Calpulalpan,2013,OI,1.4,
29,007,Tlaxcala,El Carmen Tequexquitla,2013,OI,0.3,
29,008,Tlaxcala,Cuapiaxtla,2013,OI,1.6,
29,013,Tlaxcala,Huamantla,2013,OI,3.4,
29,033,Tlaxcala,Tlaxcala,2013,OI,5.2,
29,037,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,2013,OI,2.6,
29,044,Tlaxcala,Zacatelco,2013,OI,5.2,
30,001,Veracruz,Acajete,2013,OI,4.3,
30,002,Veracruz,Acatlán,2013,OI,7.0,
30,004,Veracruz,Actopan,2013,OI,15.6,
30,007,Veracruz,Camarón de Tejeda,2013,OI,15.0,
30,009,Veracruz,Alto Lucero de Gutiérrez Barrios,2013,OI,3.3,
30,010,Veracruz,Altotonga,2013,OI,9.3,
30,011,Veracruz,Alvarado,2013,OI,19.6,
30,015,Veracruz,Angel R. Cabada,2013,OI,17.4,
30,016,Veracruz,La Antigua,2013,OI,17.7,
30,017,Veracruz,Apazapan,2013,OI,15.8,
30,026,Veracruz,Banderilla,2013,OI,8.9,
30,028,Veracruz,Boca del Río,2013,OI,20.0,
30,032,Veracruz,Catemaco,2013,OI,16.5,
30,038,Veracruz,Coatepec,2013,OI,8.8,
30,039,Veracruz,Coatzacoalcos,2013,OI,17.6,
30,045,Oaxaca,Cosamaloapan de Carpio,2013,OI,19.2,
30,048,Veracruz,Cosoleacaque,2013,OI,19.2,
30,054,Veracruz,Chacaltianguis,2013,OI,20.2,
30,058,Veracruz,Chicontepec,2013,OI,13.6,
30,061,Veracruz,Las Choapas,2013,OI,17.4,
30,065,Veracruz,Emiliano Zapata,2013,OI,13.1,
30,071,Veracruz,Huatusco,2013,OI,8.9,
30,072,Veracruz,Huayacocotla,2013,OI,5.7,
30,073,Veracruz,Hueyapan de Ocampo,2013,OI,17.2,
30,077,Veracruz,Isla,2013,OI,17.5,
30,087,Veracruz,Xalapa,2013,OI,11.0,
30,091,Veracruz,Jesús Carranza,2013,OI,17.9,
30,093,Veracruz,Jilotepec,2013,OI,11.2,
30,097,Veracruz,Lerdo de Tejada,2013,OI,18.6,
30,100,Veracruz,Manlio Fabio Altamirano,2013,OI,18.1,
30,101,Veracruz,Mariano Escobedo,2013,OI,3.5,
30,102,Veracruz,Martínez de la Torre,2013,OI,14.3,
30,104,Veracruz,Mecayapan,2013,OI,18.0,
30,105,Veracruz,Medellín de Bravo,2013,OI,17.0,
30,109,Veracruz,Misantla,2013,OI,12.4,
30,112,Veracruz,Naolinco,2013,OI,9.6,
30,114,Veracruz,Nautla,2013,OI,16.3,
30,118,Veracruz,Orizaba,2013,OI,12.8,
30,123,Veracruz,Pánuco,2013,OI,13.4,
30,124,Veracruz,Papantla,2013,OI,14.7,
30,126,Veracruz,Paso de Ovejas,2013,OI,17.4,
30,128,Veracruz,Perote,2013,OI,-0.2,
30,130,Veracruz,Playa Vicente,2013,OI,18.6,
30,132,Veracruz,Las Vigas de Ramírez,2013,OI,4.4,
30,134,Veracruz,Puente Nacional,2013,OI,18.0,
30,141,Veracruz,San Andrés Tuxtla,2013,OI,15.4,
30,142,Veracruz,San Juan Evangelista,2013,OI,19.2,
30,143,Veracruz,Santiago Tuxtla,2013,OI,17.6,
30,155,Veracruz,Tantoyuca,2013,OI,14.5,
30,160,Veracruz,Álamo Temapache,2013,OI,14.3,
30,161,Veracruz,Tempoal,2013,OI,13.8,
30,163,Veracruz,Tenochtitlán,2013,OI,11.4,
30,164,Veracruz,Teocelo,2013,OI,7.4,
30,167,Veracruz,Tepetzintla,2013,OI,12.6,
30,169,Veracruz,José Azueta,2013,OI,16.5,
30,174,Veracruz,Tierra Blanca,2013,OI,17.8,
30,175,Veracruz,Tihuatlán,2013,OI,15.2,
30,189,Veracruz,Tuxpan,2013,OI,14.0,
30,191,Veracruz,Ursulo Galván,2013,OI,17.7,
30,208,Veracruz,Carlos A. Carrillo,2013,OI,19.7,
31,001,Yucatán,Abalá,2013,OI,13.3,
31,010,Yucatán,Cantamayec,2013,OI,18.0,
31,013,Yucatán,Conkal,2013,OI,19.6,
31,015,Yucatán,Cuzamá,2013,OI,15.7,
31,019,Yucatán,Chemax,2013,OI,16.5,
31,022,Yucatán,Chikindzonot,2013,OI,15.9,
31,023,Yucatán,Chocholá,2013,OI,16.4,
31,027,Yucatán,Dzidzantún,2013,OI,14.7,
31,040,Yucatán,Izamal,2013,OI,18.8,
31,050,Yucatán,Mérida,2013,OI,6.3,
31,051,Yucatán,Mocochá,2013,OI,16.1,
31,052,Yucatán,Motul,2013,OI,16.2,
31,053,Yucatán,Muna,2013,OI,14.8,
31,055,Yucatán,Opichén,2013,OI,14.4,
31,056,Yucatán,Oxkutzcab,2013,OI,14.0,
31,058,Yucatán,Peto,2013,OI,16.2,
31,059,Yucatán,Progreso,2013,OI,19.1,
31,061,Yucatán,Río Lagartos,2013,OI,16.5,
31,079,Yucatán,Tekax,2013,OI,11.9,
31,089,Yucatán,Ticul,2013,OI,15.4,
31,096,Yucatán,Tizimín,2013,OI,15.1,
31,098,Yucatán,Tzucacab,2013,OI,12.2,
31,102,Yucatán,Valladolid,2013,OI,17.7,
32,003,Zacatecas,Atolinga,2013,OI,-0.3,
32,005,Zacatecas,Calera,2013,OI,2.3,
32,006,Zacatecas,Cañitas de Felipe Pescador,2013,OI,2.3,
32,007,Zacatecas,Concepción del Oro,2013,OI,1.3,
32,008,Zacatecas,Cuauhtémoc,2013,OI,3.4,
32,009,Zacatecas,Chalchihuites,2013,OI,4.4,
32,010,Zacatecas,Fresnillo,2013,OI,1.6,
32,012,Zacatecas,Genaro Codina,2013,OI,0.1,
32,014,Zacatecas,General Francisco R. Murguía,2013,OI,5.4,
32,016,Zacatecas,General Pánfilo Natera,2013,OI,0.7,
32,017,Zacatecas,Guadalupe,2013,OI,5.3,
32,019,Zacatecas,Jalpa,2013,OI,8.3,
32,020,Zacatecas,Jerez,2013,OI,3.9,
32,022,Zacatecas,Juan Aldama,2013,OI,3.3,
32,023,Zacatecas,Juchipila,2013,OI,5.8,
32,024,Zacatecas,Loreto,2013,OI,3.7,
32,025,Zacatecas,Luis Moya,2013,OI,3.2,
32,028,Zacatecas,Mezquital del Oro,2013,OI,7.2,
32,029,Zacatecas,Miguel Auza,2013,OI,2.5,
32,031,Zacatecas,Monte Escobedo,2013,OI,-0.1,
32,032,Zacatecas,Morelos,2013,OI,3.5,
32,034,Zacatecas,Nochistlán de Mejía,2013,OI,4.5,
32,036,Zacatecas,Ojocaliente,2013,OI,2.9,
32,038,Zacatecas,Pinos,2013,OI,2.6,
32,039,Zacatecas,Río Grande,2013,OI,2.2,
32,040,Zacatecas,Sain Alto,2013,OI,2.0,
32,042,Zacatecas,Sombrerete,2013,OI,3.7,
32,044,Zacatecas,Tabasco,2013,OI,9.2,
32,045,Zacatecas,Tepechitlán,2013,OI,2.8,
32,047,Zacatecas,Teúl de González Ortega,2013,OI,1.6,
32,048,Zacatecas,Tlaltenango de Sánchez Román,2013,OI,1.4,
32,049,Zacatecas,Valparaíso,2013,OI,-1.2,
32,051,Zacatecas,Villa de Cos,2013,OI,3.5,
32,053,Zacatecas,Villa González Ortega,2013,OI,3.0,
32,054,Zacatecas,Villa Hidalgo,2013,OI,2.2,
32,055,Zacatecas,Villanueva,2013,OI,0.4,
32,056,Zacatecas,Zacatecas,2013,OI,6.1,
01,001,Aguascalientes,Aguascalientes,2013,PV,3.3,
01,002,Aguascalientes,Asientos,2013,PV,4.8,
01,003,Aguascalientes,Calvillo,2013,PV,5.0,
01,004,Aguascalientes,Cosío,2013,PV,8.9,
01,006,Aguascalientes,Pabellón de Arteaga,2013,PV,9.4,
01,007,Aguascalientes,Rincón de Romos,2013,PV,10.8,
01,008,Aguascalientes,San José de Gracia,2013,PV,6.8,
01,009,Aguascalientes,Tepezalá,2013,PV,11.4,
01,010,Aguascalientes,El Llano,2013,PV,4.7,
02,001,Baja California,Ensenada,2013,PV,7.6,
02,002,Baja California,Mexicali,2013,PV,12.7,
02,003,Baja California,Tecate,2013,PV,2.2,
02,004,Baja California,Tijuana,2013,PV,11.1,
02,006,Baja California,San Quintín,2013,PV,9.8,
02,007,Baja California,San Felipe,2013,PV,15.7,
03,001,Baja California Sur,Comondú,2013,PV,11.2,
03,002,Baja California Sur,Mulegé,2013,PV,9.3,
03,003,Baja California Sur,La Paz,2013,PV,11.1,
03,008,Baja California Sur,Los Cabos,2013,PV,8.4,
03,009,Baja California Sur,Loreto,2013,PV,16.5,
04,002,Campeche,Campeche,2013,PV,22.5,
04,003,Campeche,Carmen,2013,PV,21.5,
04,004,Campeche,Champotón,2013,PV,22.0,
04,005,Campeche,Hecelchakán,2013,PV,22.5,
04,006,Campeche,Hopelchén,2013,PV,21.2,
04,007,Campeche,Palizada,2013,PV,22.1,
04,009,Campeche,Escárcega,2013,PV,22.3,
04,011,Campeche,Candelaria,2013,PV,21.6,
05,002,Coahuila,Acuña,2013,PV,13.1,
05,003,Coahuila,Allende,2013,PV,14.0,
05,004,Coahuila,Arteaga,2013,PV,6.4,
05,005,Coahuila,Candela,2013,PV,15.8,
05,007,Coahuila,Cuatro Ciénegas,2013,PV,14.4,
05,014,Coahuila,Jiménez,2013,PV,11.9,
05,015,Coahuila,Juárez,2013,PV,13.4,
05,017,Coahuila,Matamoros,2013,PV,17.7,
05,018,Coahuila,Monclova,2013,PV,17.3,
05,020,Coahuila,Múzquiz,2013,PV,11.9,
05,022,Coahuila,Nava,2013,PV,17.7,
05,024,Coahuila,Parras,2013,PV,14.4,
05,025,Coahuila,Piedras Negras,2013,PV,16.5,
05,026,Coahuila,Progreso,2013,PV,13.8,
05,027,Coahuila,Ramos Arizpe,2013,PV,12.7,
05,028,Coahuila,Sabinas,2013,PV,14.8,
05,030,Coahuila,Saltillo,2013,PV,10.6,
05,032,Coahuila,San Juan de Sabinas,2013,PV,14.2,
05,033,Coahuila,San Pedro,2013,PV,12.5,
05,034,Coahuila,Sierra Mojada,2013,PV,9.7,
05,035,Coahuila,Torreón,2013,PV,10.2,
06,001,Colima,Armería,2013,PV,18.6,
06,002,Colima,Colima,2013,PV,17.3,
06,003,Colima,Comala,2013,PV,17.9,
06,004,Colima,Coquimatlán,2013,PV,17.6,
06,005,Colima,Cuauhtémoc,2013,PV,14.5,
06,006,Colima,Ixtlahuacán,2013,PV,16.8,
06,007,Colima,Manzanillo,2013,PV,18.4,
06,009,Colima,Tecomán,2013,PV,16.7,
07,001,Chiapas,Acacoyagua,2013,PV,20.7,
07,002,Chiapas,Acala,2013,PV,19.6,
07,008,Chiapas,Ángel Albino Corzo,2013,PV,16.8,
07,009,Chiapas,Arriaga,2013,PV,19.9,
07,019,Chiapas,Comitán de Domínguez,2013,PV,15.3,
07,020,Chiapas,La Concordia,2013,PV,18.7,
07,027,Chiapas,Chiapa de Corzo,2013,PV,19.4,
07,029,Chiapas,Chicoasén,2013,PV,22.4,
07,030,Chiapas,Chicomuselo,2013,PV,16.8,
07,032,Chiapas,Escuintla,2013,PV,23.2,
07,034,Chiapas,Frontera Comalapa,2013,PV,20.0,
07,040,Chiapas,Huixtla,2013,PV,19.4,
07,046,Chiapas,Jiquipilas,2013,PV,19.0,
07,049,Chiapas,Larráinzar,2013,PV,20.9,
07,051,Chiapas,Mapastepec,2013,PV,22.2,
07,060,Chiapas,Ocotepec,2013,PV,14.5,
07,062,Chiapas,Ostuacán,2013,PV,20.4,
07,063,Chiapas,Osumacinta,2013,PV,21.2,
07,065,Chiapas,Palenque,2013,PV,21.4,
07,068,Chiapas,Pichucalco,2013,PV,21.7,
07,069,Chiapas,Pijijiapan,2013,PV,23.4,
07,071,Chiapas,Villa Comaltitlán,2013,PV,23.5,
07,077,Chiapas,Salto de Agua,2013,PV,22.0,
07,078,Chiapas,San Cristóbal de las Casas,2013,PV,8.7,
07,086,Chiapas,Suchiapa,2013,PV,20.8,
07,089,Chiapas,Tapachula,2013,PV,17.7,
07,092,Chiapas,Tecpatán,2013,PV,19.4,
07,097,Chiapas,Tonalá,2013,PV,22.7,
07,099,Chiapas,La Trinitaria,2013,PV,20.2,
07,101,Chiapas,Tuxtla Gutiérrez,2013,PV,21.6,
07,106,Chiapas,Venustiano Carranza,2013,PV,18.8,
07,107,Chiapas,Villa Corzo,2013,PV,18.4,
07,108,Chiapas,Villaflores,2013,PV,18.7,
07,123,Chiapas,Emiliano Zapata,2013,PV,19.9,
07,124,Chiapas,Mezcalapa,2013,PV,23.1,
08,002,Chihuahua,Aldama,2013,PV,12.8,
08,006,Chihuahua,Bachíniva,2013,PV,3.9,
08,008,Chihuahua,Batopilas de Manuel Gómez Morín,2013,PV,15.5,
08,009,Chihuahua,Bocoyna,2013,PV,0.0,
08,010,Chihuahua,Buenaventura,2013,PV,6.2,
08,011,Chihuahua,Camargo,2013,PV,11.6,
08,014,Chihuahua,Coronado,2013,PV,6.0,
08,019,Chihuahua,Chihuahua,2013,PV,8.9,
08,020,Chihuahua,Chínipas,2013,PV,12.2,
08,021,Chihuahua,Delicias,2013,PV,11.4,
08,027,Chihuahua,Guachochi,2013,PV,18.9,
08,029,Chihuahua,Guadalupe y Calvo,2013,PV,2.1,
08,031,Chihuahua,Guerrero,2013,PV,2.4,
08,032,Chihuahua,Hidalgo del Parral,2013,PV,11.9,
08,036,Chihuahua,Jiménez,2013,PV,7.3,
08,037,Chihuahua,Juárez,2013,PV,11.3,
08,040,Chihuahua,Madera,2013,PV,2.0,
08,041,Chihuahua,Maguarichi,2013,PV,4.7,
08,050,Chihuahua,Nuevo Casas Grandes,2013,PV,7.4,
08,051,Chihuahua,Ocampo,2013,PV,-1.4,
08,052,Chihuahua,Ojinaga,2013,PV,9.2,
08,055,Chihuahua,Rosales,2013,PV,12.3,
08,058,Chihuahua,San Francisco de Conchos,2013,PV,8.0,
08,063,Chihuahua,Temósachic,2013,PV,2.2,
08,065,Chihuahua,Urique,2013,PV,14.9,
08,067,Chihuahua,Valle de Zaragoza,2013,PV,10.4,
09,004,Ciudad de México,Cuajimalpa de Morelos,2013,PV,9.6,
09,005,Ciudad de México,Gustavo A. Madero,2013,PV,10.2,
09,010,Ciudad de México,Álvaro Obregón,2013,PV,11.0,
09,012,Ciudad de México,Tlalpan,2013,PV,8.9,
09,015,Ciudad de México,Cuauhtémoc,2013,PV,14.5,
09,016,Ciudad de México,Miguel Hidalgo,2013,PV,13.3,
09,017,Ciudad de México,Venustiano Carranza,2013,PV,13.1,
10,001,Durango,Canatlán,2013,PV,6.5,
10,004,Durango,Cuencamé,2013,PV,13.6,
10,005,Durango,Durango,2013,PV,-3.1,
10,006,Durango,General Simón Bolívar,2013,PV,11.6,
10,008,Durango,Guadalupe Victoria,2013,PV,9.5,
10,009,Durango,Guanaceví,2013,PV,-8.0,
10,010,Durango,Hidalgo,2013,PV,6.7,
10,011,Durango,Indé,2013,PV,14.2,
10,012,Durango,Lerdo,2013,PV,15.1,
10,013,Durango,Mapimí,2013,PV,9.2,
10,015,Durango,Nazas,2013,PV,7.8,
10,017,Durango,Ocampo,2013,PV,6.5,
10,018,Durango,El Oro,2013,PV,3.6,
10,022,Durango,Poanas,2013,PV,6.6,
10,025,Durango,San Bernardo,2013,PV,1.4,
10,026,Durango,San Dimas,2013,PV,-2.3,
10,027,Durango,San Juan de Guadalupe,2013,PV,14.0,
10,031,Zacatecas,Santa Clara,2013,PV,6.8,
10,032,Durango,Santiago Papasquiaro,2013,PV,6.6,
10,033,Durango,Súchil,2013,PV,8.5,
10,034,Durango,Tamazula,2013,PV,14.2,
10,035,Durango,Tepehuanes,2013,PV,4.4,
10,036,Durango,Tlahualilo,2013,PV,15.6,
11,001,Guanajuato,Abasolo,2013,PV,14.6,
11,002,Guanajuato,Acámbaro,2013,PV,11.9,
11,003,Guanajuato,San Miguel de Allende,2013,PV,9.3,
11,004,Guanajuato,Apaseo el Alto,2013,PV,12.5,
11,005,Guanajuato,Apaseo el Grande,2013,PV,10.4,
11,007,Guanajuato,Celaya,2013,PV,11.2,
11,008,Guanajuato,Manuel Doblado,2013,PV,11.2,
11,010,Guanajuato,Coroneo,2013,PV,6.0,
11,011,Guanajuato,Cortazar,2013,PV,9.1,
11,012,Guanajuato,Cuerámaro,2013,PV,14.0,
11,014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,2013,PV,10.2,
11,015,Guanajuato,Guanajuato,2013,PV,8.8,
11,017,Guanajuato,Irapuato,2013,PV,10.8,
11,018,Guanajuato,Jaral del Progreso,2013,PV,10.3,
11,019,Guanajuato,Jerécuaro,2013,PV,11.0,
11,020,Guanajuato,León,2013,PV,11.9,
11,022,Guanajuato,Ocampo,2013,PV,8.6,
11,023,Guanajuato,Pénjamo,2013,PV,10.6,
11,025,Guanajuato,Purísima del Rincón,2013,PV,9.2,
11,027,Guanajuato,Salamanca,2013,PV,10.3,
11,028,Guanajuato,Salvatierra,2013,PV,8.9,
11,030,Guanajuato,San Felipe,2013,PV,7.9,
11,033,Guanajuato,San Luis de la Paz,2013,PV,10.0,
11,037,Guanajuato,Silao de la Victoria,2013,PV,9.7,
11,039,Guanajuato,Tarimoro,2013,PV,12.6,
11,042,Guanajuato,Valle de Santiago,2013,PV,12.5,
11,045,Guanajuato,Xichú,2013,PV,14.7,
12,001,Guerrero,Acapulco de Juárez,2013,PV,21.6,
12,011,Guerrero,Atoyac de Álvarez,2013,PV,23.6,
12,012,Guerrero,Ayutla de los Libres,2013,PV,23.1,
12,014,Guerrero,Benito Juárez,2013,PV,21.6,
12,015,Guerrero,Buenavista de Cuéllar,2013,PV,16.4,
12,017,Guerrero,Cocula,2013,PV,19.6,
12,018,Guerrero,Copala,2013,PV,21.2,
12,021,Guerrero,Coyuca de Benítez,2013,PV,22.8,
12,023,Guerrero,Cuajinicuilapa,2013,PV,21.9,
12,027,Guerrero,Cutzamala de Pinzón,2013,PV,20.9,
12,028,Guerrero,Chilapa de Álvarez,2013,PV,14.8,
12,029,Guerrero,Chilpancingo de los Bravo,2013,PV,14.1,
12,035,Guerrero,Iguala de la Independencia,2013,PV,20.3,
12,036,Guerrero,Igualapa,2013,PV,23.0,
12,038,Guerrero,Zihuatanejo de Azueta,2013,PV,20.5,
12,039,Guerrero,Juan R. Escudero,2013,PV,20.9,
12,040,Guerrero,Leonardo Bravo,2013,PV,17.6,
12,044,Guerrero,Mochitlán,2013,PV,17.7,
12,045,Guerrero,Olinalá,2013,PV,16.4,
12,050,Guerrero,Pungarabato,2013,PV,22.6,
12,053,Guerrero,San Marcos,2013,PV,12.2,
12,055,Guerrero,Taxco de Alarcón,2013,PV,14.1,
12,056,Guerrero,Tecoanapa,2013,PV,20.1,
12,057,Guerrero,Técpan de Galeana,2013,PV,21.1,
12,061,Guerrero,Tixtla de Guerrero,2013,PV,16.5,
12,066,Guerrero,Tlapa de Comonfort,2013,PV,18.7,
12,070,Guerrero,Xochihuehuetlán,2013,PV,17.6,
12,073,Guerrero,Zirándaro,2013,PV,17.2,
12,082,Guerrero,Las Vigas,2013,PV,19.4,
13,003,Hidalgo,Actopan,2013,PV,8.0,
13,006,Hidalgo,Alfajayucan,2013,PV,13.0,
13,011,Hidalgo,Atlapexco,2013,PV,19.4,
13,013,Hidalgo,Atotonilco de Tula,2013,PV,8.4,
13,016,Hidalgo,Cuautepec de Hinojosa,2013,PV,8.4,
13,019,Hidalgo,Chilcuautla,2013,PV,9.9,
13,028,Hidalgo,Huejutla de Reyes,2013,PV,19.0,
13,028,Veracruz,Huejutla de Reyes,2013,PV,19.6,
13,029,Hidalgo,Huichapan,2013,PV,8.6,
13,030,Hidalgo,Ixmiquilpan,2013,PV,9.9,
13,037,Hidalgo,Metztitlán,2013,PV,12.6,
13,046,Hidalgo,San Felipe Orizatlán,2013,PV,20.3,
13,048,Hidalgo,Pachuca de Soto,2013,PV,10.0,
13,064,Hidalgo,Tepetitlán,2013,PV,10.7,
13,077,Hidalgo,Tulancingo de Bravo,2013,PV,11.8,
13,081,Hidalgo,Zacualtipán de Ángeles,2013,PV,6.8,
13,084,Hidalgo,Zimapán,2013,PV,14.8,
14,017,Jalisco,Ayutla,2013,PV,10.8,
14,019,Jalisco,Bolaños,2013,PV,18.4,
14,023,Jalisco,Zapotlán el Grande,2013,PV,15.0,
14,025,Jalisco,Colotlán,2013,PV,7.8,
14,030,Jalisco,Chapala,2013,PV,16.8,
14,033,Jalisco,Degollado,2013,PV,11.9,
14,039,Jalisco,Guadalajara,2013,PV,13.1,
14,041,Jalisco,Huejúcar,2013,PV,5.6,
14,047,Jalisco,Jamay,2013,PV,9.5,
14,053,Jalisco,Lagos de Moreno,2013,PV,6.0,
14,054,Jalisco,El Limón,2013,PV,16.2,
14,061,Jalisco,Mezquitic,2013,PV,6.4,
14,063,Jalisco,Ocotlán,2013,PV,9.8,
14,065,Jalisco,Pihuamo,2013,PV,15.2,
14,067,Jalisco,Puerto Vallarta,2013,PV,17.2,
14,070,Jalisco,El Salto,2013,PV,15.9,
14,071,Jalisco,San Cristóbal de la Barranca,2013,PV,13.6,
14,091,Jalisco,Teocaltiche,2013,PV,4.3,
14,095,Jalisco,Teuchitlán,2013,PV,9.4,
14,100,Jalisco,Tomatlán,2013,PV,17.5,
14,107,Jalisco,Tuxcueca,2013,PV,14.5,
14,120,Jalisco,Zapopan,2013,PV,11.7,
15,002,Estado de México,Acolman,2013,PV,10.1,
15,005,Estado de México,Almoloya de Juárez,2013,PV,2.7,
15,011,Estado de México,Atenco,2013,PV,10.4,
15,013,Estado de México,Atizapán de Zaragoza,2013,PV,10.7,
15,020,Estado de México,Coacalco de Berriozábal,2013,PV,12.6,
15,033,Estado de México,Ecatepec de Morelos,2013,PV,9.1,
15,038,Estado de México,Isidro Fabela,2013,PV,12.0,
15,045,Estado de México,Jilotepec,2013,PV,7.2,
15,057,Estado de México,Naucalpan de Juárez,2013,PV,7.1,
15,074,Estado de México,San Felipe del Progreso,2013,PV,7.9,
15,083,Estado de México,Temamatla,2013,PV,10.3,
15,087,Estado de México,Temoaya,2013,PV,4.6,
15,091,Estado de México,Teoloyucan,2013,PV,6.4,
15,095,Estado de México,Tepotzotlán,2013,PV,8.8,
15,096,Estado de México,Tequixquiac,2013,PV,8.8,
15,099,Estado de México,Texcoco,2013,PV,10.8,
15,100,Estado de México,Tezoyuca,2013,PV,10.4,
15,104,Estado de México,Tlalnepantla de Baz,2013,PV,13.6,
15,106,Estado de México,Toluca,2013,PV,4.7,
15,109,Estado de México,Tultitlán,2013,PV,12.8,
15,112,Estado de México,Villa del Carbón,2013,PV,7.0,
16,003,Michoacán,Álvaro Obregón,2013,PV,9.3,
16,006,Michoacán,Apatzingán,2013,PV,18.1,
16,010,Michoacán,Arteaga,2013,PV,21.5,
16,017,Michoacán,Contepec,2013,PV,6.4,
16,019,Michoacán,Cotija,2013,PV,12.6,
16,035,Michoacán,La Huacana,2013,PV,17.7,
16,038,Michoacán,Huetamo,2013,PV,21.6,
16,049,Michoacán,Madero,2013,PV,12.6,
16,050,Michoacán,Maravatío,2013,PV,9.4,
16,053,Michoacán,Morelia,2013,PV,12.0,
16,067,Michoacán,Penjamillo,2013,PV,11.6,
16,069,Michoacán,La Piedad,2013,PV,11.0,
16,076,Michoacán,Sahuayo,2013,PV,9.4,
16,080,Michoacán,Senguio,2013,PV,8.7,
16,085,Michoacán,Tangancícuaro,2013,PV,10.7,
16,102,Michoacán,Uruapan,2013,PV,12.1,
16,105,Michoacán,Vista Hermosa,2013,PV,11.2,
16,106,Michoacán,Yurécuaro,2013,PV,12.6,
16,107,Michoacán,Zacapu,2013,PV,7.9,
16,110,Michoacán,Zinapécuaro,2013,PV,11.5,
16,113,Michoacán,José Sixto Verduzco,2013,PV,10.4,
17,001,Morelos,Amacuzac,2013,PV,12.2,
17,002,Morelos,Atlatlahucan,2013,PV,16.0,
17,004,Morelos,Ayala,2013,PV,12.8,
17,006,Morelos,Cuautla,2013,PV,15.0,
17,007,Morelos,Cuernavaca,2013,PV,15.3,
17,008,Morelos,Emiliano Zapata,2013,PV,16.0,
17,009,Morelos,Huitzilac,2013,PV,4.6,
17,011,Morelos,Jiutepec,2013,PV,11.2,
17,012,Morelos,Jojutla,2013,PV,15.8,
17,013,Morelos,Jonacatepec de Leandro Valle,2013,PV,12.1,
17,015,Morelos,Miacatlán,2013,PV,16.1,
17,016,Morelos,Ocuituco,2013,PV,5.4,
17,017,Morelos,Puente de Ixtla,2013,PV,15.0,
17,018,Morelos,Temixco,2013,PV,18.2,
17,019,Morelos,Tepalcingo,2013,PV,13.5,
17,020,Morelos,Tepoztlán,2013,PV,16.0,
17,021,Morelos,Tetecala,2013,PV,14.2,
17,023,Morelos,Tlalnepantla,2013,PV,7.6,
17,024,Morelos,Tlaltizapán de Zapata,2013,PV,21.3,
17,025,Morelos,Tlaquiltenango,2013,PV,14.3,
17,026,Morelos,Tlayacapan,2013,PV,16.1,
17,027,Morelos,Totolapan,2013,PV,13.3,
17,028,Morelos,Xochitepec,2013,PV,15.3,
17,029,Morelos,Yautepec,2013,PV,14.2,
17,030,Morelos,Yecapixtla,2013,PV,13.8,
17,031,Morelos,Zacatepec,2013,PV,16.1,
17,032,Morelos,Zacualpan de Amilpas,2013,PV,13.7,
17,033,Morelos,Temoac,2013,PV,13.5,
18,001,Nayarit,Acaponeta,2013,PV,15.2,
18,009,Nayarit,Del Nayar,2013,PV,15.7,
18,010,Nayarit,Rosamorada,2013,PV,15.1,
18,011,Nayarit,Ruíz,2013,PV,16.8,
18,015,Nayarit,Santiago Ixcuintla,2013,PV,17.5,
18,017,Nayarit,Tepic,2013,PV,13.7,
18,020,Nayarit,Bahía de Banderas,2013,PV,17.5,
19,003,Nuevo León,Los Aldamas,2013,PV,17.5,
19,004,Nuevo León,Allende,2013,PV,14.0,
19,005,Nuevo León,Anáhuac,2013,PV,15.7,
19,006,Nuevo León,Apodaca,2013,PV,16.1,
19,007,Nuevo León,Aramberri,2013,PV,7.9,
19,011,Nuevo León,Cerralvo,2013,PV,17.2,
19,012,Nuevo León,Ciénega de Flores,2013,PV,15.6,
