anio,cosechada,idcader,idciclo,idcultivo,idddr,idestado,idmodalidad,idmunicipio,idunidadmedida,nomcader,nomcicloproductivo,nomcultivo,nomddr,nomestado,nommodalidad,nommunicipio,nomunidad,precio,rendimiento,sembrada,siniestrada,valorproduccion,volumenproduccion
2016,11096.0,5,2,7490000,15,5,2,30,200201,Agua Nueva,Primavera-Verano,Maíz grano,Saltillo,Coahuila,Temporal,Saltillo,Tonelada,3107.0,0.58,11096.0,0.0,19961170.06,6424.58
2016,8.0,5,2,7490000,192,5,1,33,200201,Sn. Pedro,Primavera-Verano,Maíz grano,Laguna-Coahuila,Coahuila,Riego,San Pedro,Tonelada,3315.0,4.8,8.0,0.0,127296.0,38.4
2016,14.0,11,2,7490000,192,5,2,35,200201,Torreón,Primavera-Verano,Maíz grano,Laguna-Coahuila,Coahuila,Temporal,Torreón,Tonelada,3310.0,4.0,14.0,0.0,185459.3,56.03
2016,5.0,12,2,7490000,192,5,1,36,200201,Viesca,Primavera-Verano,Maíz grano,Laguna-Coahuila,Coahuila,Riego,Viesca,Tonelada,3350.0,2.2,5.0,0.0,36850.0,11.0
2016,118.0,12,2,7490000,192,5,2,36,200201,Viesca,Primavera-Verano,Maíz grano,Laguna-Coahuila,Coahuila,Temporal,Viesca,Tonelada,3320.0,0.79,118.0,0.0,311084.0,93.7
2016,97.0,1,1,7490000,16,6,1,2,200201,Coquimatlán,Otoño-Invierno,Maíz grano,Colima,Colima,Riego,Colima,Tonelada,3312.0,5.96,97.0,0.0,1914733.44,578.12
2016,184.0,1,2,7490000,16,6,1,2,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Riego,Colima,Tonelada,3365.95,5.5,184.0,0.0,3406341.4,1012.0
2016,1861.0,1,2,7490000,16,6,2,2,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Temporal,Colima,Tonelada,3320.32,3.21,1861.0,0.0,19834960.82,5973.81
2016,641.0,1,1,7490000,16,6,1,4,200201,Coquimatlán,Otoño-Invierno,Maíz grano,Colima,Colima,Riego,Coquimatlán,Tonelada,3269.81,6.11,641.0,0.0,12806243.56,3916.51
2016,268.0,1,2,7490000,16,6,1,4,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Riego,Coquimatlán,Tonelada,3365.62,6.0,268.0,0.0,5411916.96,1608.0
2016,552.0,1,2,7490000,16,6,2,4,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Temporal,Coquimatlán,Tonelada,3387.29,3.26,552.0,0.0,6095496.1,1799.52
2016,131.0,1,1,7490000,16,6,1,10,200201,Coquimatlán,Otoño-Invierno,Maíz grano,Colima,Colima,Riego,Villa de Álvarez,Tonelada,3203.45,6.47,131.0,0.0,2713898.77,847.18
2016,44.0,1,2,7490000,16,6,1,10,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Riego,Villa de Álvarez,Tonelada,3352.78,5.0,44.0,0.0,737611.6,220.0
2016,761.0,1,2,7490000,16,6,2,10,200201,Coquimatlán,Primavera-Verano,Maíz grano,Colima,Colima,Temporal,Villa de Álvarez,Tonelada,3455.59,3.0,761.0,0.0,7889111.97,2283.0
2016,33.5,2,1,7490000,16,6,1,3,200201,Comala,Otoño-Invierno,Maíz grano,Colima,Colima,Riego,Comala,Tonelada,3272.09,5.21,33.5,0.0,571110.59,174.54
2016,2465.0,2,2,7490000,16,6,2,3,200201,Comala,Primavera-Verano,Maíz grano,Colima,Colima,Temporal,Comala,Tonelada,3195.15,3.94,2472.0,7.0,31031616.32,9712.1
2016,18.0,2,1,7490000,16,6,1,5,200201,Comala,Otoño-Invierno,Maíz grano,Colima,Colima,Riego,Cuauhtémoc,Tonelada,3378.89,5.23,18.0,0.0,318088.7,94.14
2016,1608.0,2,2,7490000,16,6,2,5,200201,Comala,Primavera-Verano,Maíz grano,Colima,Colima,Temporal,Cuauhtémoc,Tonelada,3166.36,4.0,1608.0,0.0,20366027.52,6432.0
2016,142.0,2,1,7490000,16,6,1,8,200201,Comala,Otoño-Invierno,Maíz grano,Colima,Colima,Riego,Minatitlán,Tonelada,3350.41,4.58,142.0,0.0,2178972.65,650.36
2016,1294.0,2,2,7490000,16,6,2,8,200201,Comala,Primavera-Verano,Maíz grano,Colima,Colima,Temporal,Minatitlán,Tonelada,3236.02,3.8,1294.0,0.0,15912157.54,4917.2
2016,26.0,1,1,7490000,17,6,1,1,200201,Armería,Otoño-Invierno,Maíz grano,Tecomán,Colima,Riego,Armería,Tonelada,3083.34,4.06,26.0,0.0,325292.37,105.5
2016,9.0,1,2,7490000,17,6,1,1,200201,Armería,Primavera-Verano,Maíz grano,Tecomán,Colima,Riego,Armería,Tonelada,3205.64,4.23,9.0,0.0,122038.71,38.07
2016,9.0,1,2,7490000,17,6,2,1,200201,Armería,Primavera-Verano,Maíz grano,Tecomán,Colima,Temporal,Armería,Tonelada,3213.02,2.41,9.0,0.0,69754.66,21.71
2016,12.0,1,1,7490000,17,6,1,6,200201,Armería,Otoño-Invierno,Maíz grano,Tecomán,Colima,Riego,Ixtlahuacán,Tonelada,3029.37,4.0,12.0,0.0,145409.76,48.0
2016,20.0,1,2,7490000,17,6,1,6,200201,Armería,Primavera-Verano,Maíz grano,Tecomán,Colima,Riego,Ixtlahuacán,Tonelada,3212.34,4.0,20.0,0.0,256794.46,79.94
2016,39.0,1,2,7490000,17,6,2,6,200201,Armería,Primavera-Verano,Maíz grano,Tecomán,Colima,Temporal,Ixtlahuacán,Tonelada,3279.25,2.55,39.0,0.0,326121.41,99.45
2016,14.0,1,1,7490000,17,6,1,9,200201,Armería,Otoño-Invierno,Maíz grano,Tecomán,Colima,Riego,Tecomán,Tonelada,3217.68,4.14,14.0,0.0,186496.73,57.96
2016,22.0,1,2,7490000,17,6,1,9,200201,Armería,Primavera-Verano,Maíz grano,Tecomán,Colima,Riego,Tecomán,Tonelada,3212.61,3.99,22.0,0.0,282002.91,87.78
2016,36.0,1,2,7490000,17,6,2,9,200201,Armería,Primavera-Verano,Maíz grano,Tecomán,Colima,Temporal,Tecomán,Tonelada,3303.33,2.1,36.0,0.0,249500.51,75.53
2016,195.0,2,1,7490000,17,6,1,7,200201,Santiago,Otoño-Invierno,Maíz grano,Tecomán,Colima,Riego,Manzanillo,Tonelada,3811.0,4.0,195.0,0.0,2972580.0,780.0
2016,15.0,2,2,7490000,17,6,1,7,200201,Santiago,Primavera-Verano,Maíz grano,Tecomán,Colima,Riego,Manzanillo,Tonelada,3850.0,4.0,15.0,0.0,231000.0,60.0
2016,0.0,2,2,7490000,17,6,2,7,200201,Santiago,Primavera-Verano,Maíz grano,Tecomán,Colima,Temporal,Manzanillo,Tonelada,0.0,0.0,708.0,708.0,0.0,0.0
2016,107.82,1,1,7490000,18,7,1,2,200201,Tuxtla Gutiérrez,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Acala,Tonelada,3900.0,3.55,107.82,0.0,1492764.0,382.76
2016,9142.25,1,2,7490000,18,7,2,2,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Acala,Tonelada,3319.43,3.15,9142.25,0.0,95593243.89,28798.09
2016,2855.75,1,2,7490000,18,7,2,12,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Berriozábal,Tonelada,3212.47,1.9,2855.75,0.0,17430637.35,5425.93
2016,287.5,1,1,7490000,18,7,1,27,200201,Tuxtla Gutiérrez,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Chiapa de Corzo,Tonelada,3850.0,3.25,287.5,0.0,3597363.0,934.38
2016,13668.25,1,2,7490000,18,7,2,27,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Chiapa de Corzo,Tonelada,3277.41,2.75,13668.25,0.0,123190271.1,37587.69
2016,2590.25,1,2,7490000,18,7,2,28,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Chiapilla,Tonelada,3207.74,1.85,2590.25,0.0,15371361.77,4791.96
2016,1050.25,1,2,7490000,18,7,2,29,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Chicoasén,Tonelada,3246.12,1.55,1050.25,0.0,5284326.29,1627.89
2016,28.75,1,1,7490000,18,7,1,44,200201,Tuxtla Gutiérrez,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Ixtapa,Tonelada,3850.0,2.25,28.75,0.0,249056.5,64.69
2016,5315.25,1,2,7490000,18,7,2,44,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Ixtapa,Tonelada,3281.48,2.5,5315.25,0.0,43604732.83,13288.13
2016,39.25,1,1,7490000,18,7,1,61,200201,Tuxtla Gutiérrez,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Ocozocoautla de Espinosa,Tonelada,3900.0,3.15,39.25,0.0,482196.0,123.64
2016,17765.75,1,2,7490000,18,7,2,61,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Ocozocoautla de Espinosa,Tonelada,3369.84,3.15,17765.75,0.0,188583356.8,55962.11
2016,2490.25,1,2,7490000,18,7,2,63,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Osumacinta,Tonelada,3194.51,2.0,2490.25,0.0,15910257.06,4980.5
2016,3822.5,1,2,7490000,18,7,2,79,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,San Fernando,Tonelada,3282.3,2.15,3822.5,0.0,26975188.67,8218.38
2016,2615.75,1,2,7490000,18,7,2,85,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Soyaló,Tonelada,3275.92,2.25,2615.75,0.0,19280230.6,5885.44
2016,15.55,1,1,7490000,18,7,1,86,200201,Tuxtla Gutiérrez,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Suchiapa,Tonelada,3900.0,2.75,15.55,0.0,166764.0,42.76
2016,5802.25,1,2,7490000,18,7,2,86,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Suchiapa,Tonelada,3303.99,2.75,5802.25,0.0,52719092.2,15956.19
2016,97.75,1,1,7490000,18,7,1,98,200201,Tuxtla Gutiérrez,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Totolapa,Tonelada,3900.0,2.55,97.75,0.0,972114.0,249.26
2016,4760.75,1,2,7490000,18,7,2,98,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Totolapa,Tonelada,3223.46,2.55,4760.75,0.0,39132514.29,12139.91
2016,11.75,1,1,7490000,18,7,1,101,200201,Tuxtla Gutiérrez,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Tuxtla Gutiérrez,Tonelada,3900.0,2.75,11.75,0.0,126009.0,32.31
2016,3410.25,1,2,7490000,18,7,2,101,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Tuxtla Gutiérrez,Tonelada,3290.89,2.8,3410.25,0.0,31423721.34,9548.7
2016,64.25,1,1,7490000,18,7,1,110,200201,Tuxtla Gutiérrez,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,San Lucas,Tonelada,3900.0,2.5,64.25,0.0,626457.0,160.63
2016,2903.5,1,2,7490000,18,7,2,110,200201,Tuxtla Gutiérrez,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,San Lucas,Tonelada,3189.43,2.25,2903.5,0.0,20836163.46,6532.88
2016,2984.5,2,2,7490000,18,7,2,18,200201,Tecpatán,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Coapilla,Tonelada,3200.0,1.51,2984.5,0.0,14421120.0,4506.6
2016,90.5,2,1,7490000,18,7,2,21,200201,Tecpatán,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Copainalá,Tonelada,3900.0,1.8,90.5,0.0,635310.0,162.9
2016,2064.0,2,2,7490000,18,7,2,21,200201,Tecpatán,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Copainalá,Tonelada,3200.0,1.51,2064.0,0.0,9973248.0,3116.64
2016,155.0,2,1,7490000,18,7,2,60,200201,Tecpatán,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Ocotepec,Tonelada,3900.0,1.85,155.0,0.0,1118325.0,286.75
2016,1357.0,2,2,7490000,18,7,2,60,200201,Tecpatán,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Ocotepec,Tonelada,3200.0,1.51,1357.0,0.0,6557024.0,2049.07
2016,1100.5,2,1,7490000,18,7,2,92,200201,Tecpatán,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Tecpatán,Tonelada,3900.0,1.9,1100.5,0.0,8154705.0,2090.95
2016,3041.5,2,2,7490000,18,7,2,92,200201,Tecpatán,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Tecpatán,Tonelada,3200.0,1.51,3041.5,0.0,14696544.0,4592.67
2016,370.0,3,1,7490000,18,7,1,17,200201,Cintalapa,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Cintalapa,Tonelada,3600.0,3.0,370.0,0.0,3996000.0,1110.0
2016,5525.0,3,2,7490000,18,7,2,17,200201,Cintalapa,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Cintalapa,Tonelada,3369.95,2.2,5525.0,0.0,40961742.25,12155.0
2016,375.0,3,1,7490000,18,7,1,46,200201,Cintalapa,Otoño-Invierno,Maíz grano,Tuxtla Gutiérrez,Chiapas,Riego,Jiquipilas,Tonelada,3550.0,2.8,375.0,0.0,3727500.0,1050.0
2016,6800.0,3,2,7490000,18,7,2,46,200201,Cintalapa,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Jiquipilas,Tonelada,3370.0,2.0,6800.0,0.0,45832000.0,13600.0
2016,1780.0,4,2,7490000,18,7,2,58,200201,Venustiano Carranza,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Nicolás Ruíz,Tonelada,2457.91,2.78,1780.0,0.0,12162721.84,4948.4
2016,19200.0,4,2,7490000,18,7,2,106,200201,Venustiano Carranza,Primavera-Verano,Maíz grano,Tuxtla Gutiérrez,Chiapas,Temporal,Venustiano Carranza,Tonelada,2776.34,2.93,19200.0,0.0,156185783.0,56256.0
2016,592.0,1,2,7490000,19,7,1,7,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Riego,Amatenango del Valle,Tonelada,3950.0,3.1,592.0,0.0,7249040.0,1835.2
2016,1434.0,1,2,7490000,19,7,2,7,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Amatenango del Valle,Tonelada,3885.0,1.18,1434.0,0.0,6573886.2,1692.12
2016,7635.0,1,2,7490000,19,7,2,23,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Chamula,Tonelada,3875.0,1.14,7635.0,0.0,33727612.5,8703.9
2016,1974.0,1,2,7490000,19,7,2,49,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Larráinzar,Tonelada,3875.0,1.17,1974.0,0.0,8949622.5,2309.58
2016,60.0,1,1,7490000,19,7,2,75,200201,San Cristóbal de Las Casas,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Las Rosas,Tonelada,3830.0,1.58,60.0,0.0,363084.0,94.8
2016,72.0,1,2,7490000,19,7,1,75,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Riego,Las Rosas,Tonelada,3980.0,3.18,72.0,0.0,911260.8,228.96
2016,3657.0,1,2,7490000,19,7,2,75,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Las Rosas,Tonelada,3885.0,1.38,3657.0,0.0,19606274.1,5046.66
2016,26.0,1,2,7490000,19,7,1,78,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Riego,San Cristóbal de Las Casas,Tonelada,3950.0,2.92,26.0,0.0,299884.0,75.92
2016,4687.0,1,2,7490000,19,7,2,78,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,San Cristóbal de Las Casas,Tonelada,3890.0,1.14,4687.0,0.0,20784970.2,5343.18
2016,1388.0,1,1,7490000,19,7,2,93,200201,San Cristóbal de Las Casas,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Tenejapa,Tonelada,3820.0,1.24,1388.0,0.0,6574678.4,1721.12
2016,5511.0,1,2,7490000,19,7,2,93,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Tenejapa,Tonelada,3885.0,1.19,5511.0,0.0,25478179.65,6558.09
2016,515.0,1,2,7490000,19,7,1,94,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Riego,Teopisca,Tonelada,3950.0,3.19,515.0,0.0,6489257.5,1642.85
2016,3104.0,1,2,7490000,19,7,2,94,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Teopisca,Tonelada,3890.0,1.38,3104.0,0.0,16662892.8,4283.52
2016,43.0,1,2,7490000,19,7,1,111,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Riego,Zinacantán,Tonelada,3980.0,3.07,43.0,0.0,525399.8,132.01
2016,8765.0,1,2,7490000,19,7,2,111,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Zinacantán,Tonelada,3880.0,1.15,8765.0,0.0,39109430.0,10079.75
2016,290.0,1,2,7490000,19,7,2,119,200201,San Cristóbal de Las Casas,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Santiago El Pinar,Tonelada,3870.0,1.17,290.0,0.0,1313091.0,339.3
2016,696.0,2,1,7490000,19,7,2,4,200201,Altamirano/Oxchuc,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Altamirano,Tonelada,3810.0,1.32,696.0,0.0,3500323.2,918.72
2016,3906.0,2,2,7490000,19,7,2,4,200201,Altamirano/Oxchuc,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Altamirano,Tonelada,3875.0,1.36,3906.0,0.0,20584620.0,5312.16
2016,1397.0,2,2,7490000,19,7,2,24,200201,Altamirano/Oxchuc,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Chanal,Tonelada,3860.0,1.14,1397.0,0.0,6147358.8,1592.58
2016,2067.0,2,2,7490000,19,7,2,38,200201,Altamirano/Oxchuc,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Huixtán,Tonelada,3875.0,1.17,2067.0,0.0,9371261.25,2418.39
2016,43.0,2,1,7490000,19,7,2,64,200201,Altamirano/Oxchuc,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Oxchuc,Tonelada,3800.0,1.2,43.0,0.0,196080.0,51.6
2016,3638.0,2,2,7490000,19,7,2,64,200201,Altamirano/Oxchuc,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Oxchuc,Tonelada,3875.0,1.19,3638.0,0.0,16775727.5,4329.22
2016,2392.0,2,1,7490000,19,7,2,112,200201,Altamirano/Oxchuc,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,San Juan Cancuc,Tonelada,3800.0,1.18,2392.0,0.0,10725728.0,2822.56
2016,2096.0,2,2,7490000,19,7,2,112,200201,Altamirano/Oxchuc,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,San Juan Cancuc,Tonelada,3860.0,1.17,2096.0,0.0,9465955.2,2452.32
2016,1433.0,3,1,7490000,19,7,2,22,200201,Chenalhó,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Chalchihuitán,Tonelada,3800.0,2.05,1433.0,0.0,11178802.0,2941.79
2016,3511.0,3,2,7490000,19,7,2,22,200201,Chenalhó,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Chalchihuitán,Tonelada,3875.0,1.15,3511.0,0.0,15645893.75,4037.65
2016,954.0,3,1,7490000,19,7,2,26,200201,Chenalhó,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Chenalhó,Tonelada,3820.0,1.18,954.0,0.0,4300250.4,1125.72
2016,3619.0,3,2,7490000,19,7,2,26,200201,Chenalhó,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Chenalhó,Tonelada,3875.0,1.17,3619.0,0.0,16407641.25,4234.23
2016,197.0,3,1,7490000,19,7,2,56,200201,Chenalhó,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Mitontic,Tonelada,3810.0,1.21,197.0,0.0,908189.7,238.37
2016,1142.0,3,2,7490000,19,7,2,56,200201,Chenalhó,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Mitontic,Tonelada,3860.0,1.16,1142.0,0.0,5113419.2,1324.72
2016,768.0,3,1,7490000,19,7,2,66,200201,Chenalhó,Otoño-Invierno,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Pantelhó,Tonelada,3820.0,1.28,768.0,0.0,3755212.8,983.04
2016,2392.0,3,2,7490000,19,7,2,66,200201,Chenalhó,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Pantelhó,Tonelada,3875.0,1.2,2392.0,0.0,11122800.0,2870.4
2016,851.0,3,2,7490000,19,7,2,113,200201,Chenalhó,Primavera-Verano,Maíz grano,San Cristóbal de las Casas,Chiapas,Temporal,Aldama,Tonelada,3860.0,1.17,851.0,0.0,3843286.2,995.67
2016,140.0,1,1,7490000,20,7,1,19,200201,Trinitaria,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Riego,Comitán de Domínguez,Tonelada,3576.99,4.69,140.0,0.0,2346505.44,656.0
2016,145.0,1,1,7490000,20,7,2,19,200201,Trinitaria,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Temporal,Comitán de Domínguez,Tonelada,3866.6,2.15,145.0,0.0,1205412.55,311.75
2016,8970.0,1,2,7490000,20,7,2,19,200201,Trinitaria,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,Comitán de Domínguez,Tonelada,3761.95,1.82,8970.0,0.0,61319733.0,16300.0
2016,100.0,1,1,7490000,20,7,1,83,200201,Trinitaria,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Riego,Socoltenango,Tonelada,3674.83,4.0,100.0,0.0,1469932.0,400.0
2016,4250.0,1,2,7490000,20,7,2,83,200201,Trinitaria,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,Socoltenango,Tonelada,3732.1,1.91,4250.0,0.0,30230010.0,8100.0
2016,555.0,1,1,7490000,20,7,1,99,200201,Trinitaria,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Riego,La Trinitaria,Tonelada,3589.25,4.59,555.0,0.0,9152587.5,2550.0
2016,1805.0,1,1,7490000,20,7,2,99,200201,Trinitaria,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Temporal,La Trinitaria,Tonelada,3873.16,2.2,1805.0,0.0,15380318.36,3971.0
2016,19200.0,1,2,7490000,20,7,2,99,200201,Trinitaria,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,La Trinitaria,Tonelada,3760.49,1.82,19200.0,0.0,131241265.0,34900.0
2016,52.0,1,1,7490000,20,7,1,104,200201,Trinitaria,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Riego,Tzimol,Tonelada,3523.54,3.22,52.0,0.0,589981.54,167.44
2016,2850.0,1,2,7490000,20,7,2,104,200201,Trinitaria,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,Tzimol,Tonelada,3762.29,1.93,2850.0,0.0,20692595.0,5500.0
2016,5800.0,2,2,7490000,20,7,2,30,200201,San Gregorio,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,Chicomuselo,Tonelada,3831.61,2.35,5800.0,0.0,52224844.3,13630.0
2016,5800.0,2,1,7490000,20,7,1,34,200201,San Gregorio,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Riego,Frontera Comalapa,Tonelada,3900.0,3.9,5800.0,0.0,88218000.0,22620.0
2016,10800.0,2,2,7490000,20,7,2,34,200201,San Gregorio,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,Frontera Comalapa,Tonelada,3817.02,2.35,10800.0,0.0,96875967.6,25380.0
2016,1686.0,3,1,7490000,20,7,2,41,200201,Margaritas,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Temporal,La Independencia,Tonelada,3800.0,1.99,1686.0,0.0,12751432.0,3355.64
2016,10620.0,3,2,7490000,20,7,2,41,200201,Margaritas,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,La Independencia,Tonelada,3741.17,1.72,10620.0,0.0,68276375.0,18250.0
2016,3327.0,3,1,7490000,20,7,2,52,200201,Margaritas,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Temporal,Las Margaritas,Tonelada,3800.0,1.93,3327.0,0.0,24346752.0,6407.04
2016,19660.0,3,2,7490000,20,7,2,52,200201,Margaritas,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,Las Margaritas,Tonelada,3741.48,1.62,19660.0,0.0,119166039.0,31850.0
2016,647.0,3,1,7490000,20,7,2,115,200201,Margaritas,Otoño-Invierno,Maíz grano,Comitán,Chiapas,Temporal,Maravilla Tenejapa,Tonelada,3800.0,1.99,647.0,0.0,4892614.0,1287.53
2016,1845.0,3,2,7490000,20,7,2,115,200201,Margaritas,Primavera-Verano,Maíz grano,Comitán,Chiapas,Temporal,Maravilla Tenejapa,Tonelada,3708.75,1.73,1845.0,0.0,11868000.0,3200.0
2016,432.0,1,1,7490000,21,7,1,108,200201,Villaflores,Otoño-Invierno,Maíz grano,Villa Flores,Chiapas,Riego,Villaflores,Tonelada,4191.73,4.95,432.0,0.0,8959822.87,2137.5
2016,113.0,1,1,7490000,21,7,2,108,200201,Villaflores,Otoño-Invierno,Maíz grano,Villa Flores,Chiapas,Temporal,Villaflores,Tonelada,4125.17,3.14,113.0,0.0,1464847.87,355.1
